,0
0272cdb141e62321341591f0959794a2_derde-deelbesluit-aantal-aanwezigen-in-kerken-9_1.png,"e-mailwisselingen bevatten inschattingen en opvattingen van ambtenaren. Directie Wetgeving en
Dit zijn persoonlijke beleidsopvattingen die ik niet openbaar maak. Juridisce ZaKen on en
Wetgevingsbeleid
In nota’s aan bewindspersonen en e-mailwisselingen tussen ambtenaren en
bewindspersonen maak ik persoonlijke beleidsopvattingen openbaar met aT oe 034
toepassing van artikel 11, tweede lid, van de Wob behoudens voor zover
openbaarmaking daarvan de verstandhouding met de coalitiepartijen onder druk
kan zetten of het conceptteksten betreft. Van dat laatste is sprake in de ons kenmerk
documenten met nummers 23, 25, 28, 31, 33, 34, 41, 44, 52 en 54. Daarbij doe
ik wel een beroep op artikel 11, eerste lid, van de Wob. Voor deze documenten
verwijs ik ook naar mijn eerdere overwegingen onder het kopje ‘het voorkomen
van onevenredige bevoordeling of benadeling’.
Wat betreft de conceptteksten merk ik nog het volgende op. De documenten met
nummers 11, 41, 44, 54 en 115 betreffen een conceptantwoord op de vraag van
senator Van Pareren van Forum voor Democratie en concepten van memo’s en
tekstvoorstellen voor het vertrouwelijke overleg met Kamerleden. Het definitieve
antwoord op de vraag van senator Van Pareren van Forum voor Democratie
(document met nummer 117) maak ik openbaar. De definitieve versies van
memo’s en testvoorstellen die vertrouwelijk gedeeld zijn met Kamerleden, weiger
ik op grond van artikel 10, tweede lid, aanhef en onder g, van de Wob. De
conceptteksten zijn persoonlijke beleidsopvattingen voor zover zij van de
definitieve versie afwijken. Bovendien geldt voor de concepttekst in document
met nummer 11 dat die grotendeels buiten de reikwijdte van uw verzoek valt, .
omdat die over andere onderwerpen gaat dan het aantal aanwezigen in kerkelijke
gebouwen.
Daar waar ik toepassing heb gegeven aan deze weigeringsgrond, heb ik dit in de
documenten en op de inventarislijst aangeduid met “11.1”.
Buiten verzoek
De documenten met nummers 1, 4, 7-13, 20, 22-25, 28, 30, 31, 34, 36, 37, 39,
40, 63, 65, 71, 74, 80-83, 100 en 116 bevatten informatie en bijlagen die geen
betrekking hebben op het aantal aanwezigen in kerkelijke gebouwen. Deze
informatie valt daarmee buiten de reikwijdte van uw verzoek. Het betreft
bijvoorbeeld informatie over de beperking van andere grondrechten dan het recht
op vrijheid van godsdienst en andere onderwerpen van het wetsvoorstel Tijdelijke
wet maatregelen covid-19. De bijlagen die geheel buiten uw verzoek vallen, heb
ik niet afzonderlijk op de inventarislijst opgenomen.
Document met nummer 14 betreft de consultatieversie van het wetsvoorstel en
de memorie van toelichting. Dit document gaat voor een groot deel ook over
andere onderwerpen dan het aantal aanwezigen in kerken. Omdat een
geconsulteerde instantie dit stuk destijds al op zijn website heeft geplaatst, heb ik
besloten dit document in zijn geheel openbaar te maken.
Wijze van openbaarmaking
De documenten die in dit besluit (gedeeltelijk) openbaar worden gemaakt, treft u
aan in bijlage 3.
Pagina 9 van 10
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1000_10.png,"Gaat u verder.

De heer Van der Staaij (SGP):

Voorzitter. In antwoord op deze interruptie heb ik alweer het daarop volgende stukje van mijn
inbreng verteld. Dat was namelijk: als je dus heel kritisch bent ... Laat ik heel eerlijk zeggen dat
ik. nu ie met de verkiezinagen in zicht zo veel commentaar oop die wet krijat. dacht: waar beainnen
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_11.png,"we aan? Want die wet staat gewoon een beetje symbool voor het kwaad. Wat ben je dan voor ...
Nou, laat ik er geen kwalificaties aan geven, maar het is niet handig om hier zomaar voor te zijn,
want het is veel simpeler om te zeggen: vrijheden inperken moeten we niet doen; weg ermee! En
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_2.png,"Voorzitter. Ik heb aangegeven waarom we al vrij snel zeiden: ja, wij geloven dat de
noodverordeningen vervangen moeten worden door een wet. Het moet me wel van het hart dat
we ons verbaasd hebben over en ook wat geérgerd hebben aan de manier waarop de wet tot
stand kwam. Via via kwamen er consultatieversies naar buiten die vragen, onbegrip en
weerstand opriepen. Voor mijn gevoel was het een soort half openbaar proces. We wisten niet —
want dat werd niet oenrecenteerd — ""dit ziin de nlannen en dit staat erin” maar de camenlevina
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_3.png,"hoorde ervan via hele kritische reacties van mensen die een consultatieversie hadden van de _
plannen die nog niet openbaar waren gemaakt. Dat was hoe het in de begintijd ging, als ik het mij
goed herinner. Dat heeft natuurlijk niet geholpen voor het draagviak voor de wet. Ik ben benieuwd
hoe het kabinet hierop terugkijkt.

Ne heer Mink (&P%-
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_4.png,"Siren ants DOM Sgt eee ALR gee
Ik ben het erg eens met deze woorden van de heer Van der Staaij, maar het ontbreken van
draagvlak en het creéren van onrust zat 'm natuurlijk niet alleen in de manier waarop de
conceptwet naar buiten kwam. Dat zag ook op de inhoud van de conceptwet. Deelt de heer Van
der Staaij de analyse van de SP dat ook de inhoud van de eerste versie van de wet, namelijk dat
het regeren per decreet feitelijk werd vastgelegd, niet alleen als noodverband, zoals u zo mooi
zeat maar eiaenlik permanent misschien noa wel een van ce arootste zoranunten was van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_5.png,"mensen, los van de manier waarop dat is gebeurd? Is die onrust niet juist daardoor veroorzaakt?
De heer Van der Staaij (SGP):

Dat is een terechte vraag. Ik merk dat mijn betoog logisch is opgebouwd, want ik zou precies op
dit punt uitkomen, op de vraag of het alleen maar het proces was. Nee, dat kwam ook naar buiten
en dat zaqgen wii ook \WWisvonden dai te veel hevoeadheden te weinia aeclausuleerd bij de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_6.png,"minister terechtkwamen, dat de volksvertegenwoordiging, landelijk en lokaal, te veel buitenspel
stond, en dat het onduidelijk was wat het perspectief was voor het beéindigen van de wet en de
terugkeer naar de normale verhoudingen. Het zat 'm dus niet alleen in het proces, zo van “had
het maar beter gepresenteerd, dan was alles goed gekomen"", maar ook die kritische noten waren
natuurlijk terecht.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_7.png,"Misschien is het ook weleens aardig om een beetje begrip voor de andere kant te hebben, voor
de kant van de regering, want in crisistijd is het vaak ook maar lastig om zo'n parlement erbij te
hebben dat ook nog van alles en nog wat moet vinden. Het duurt langer en het wordt
ingewikkelder. Het is dan eigenlijk wel fiin om met een klein team heel helder en scherp de lijnen
uit te zetten, zo van ""zo gaan we het doen"". Het kan heel snel de slagkracht raken van allerlei
maatreaelen. Dat is geen onzin. maar teaeliikertiid zeat Roos ook ... We hadden een mooie
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_8.png,"bijeenkomst over het moment waarop de Tweede Kamer voor het eerst weer bij elkaar kwam na
de Tweede Wereldoorlog. Het viel mij op dat de bevrijding al een tijdje achter de rug was voordat
het parlement weer bijeenkwam. Daar gingen maanden overheen. Waarom? Omdat men zei: in
crisistijd is het lastig; even nog wachten, even nog wachten met dat parlement. Ook historisch is
dat dus geen onbegrijpelijke reflex. Alleen daarom al hoor ik cok zeker niet bij die partijen die
zeqgen: als we nou die wet niet aannemen, dan zetten we druk op de ketel. Dat denk ik niet. Dan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1000_9.png,"zegt de regering: oké, als jullie geen wet willen, dan gaan we wel door met de
noodverordeningen. Het is juist in het belang van de democratie en de rechtsstaat dat we deze
wet aannemen. Ik denk dat dat juist ook de analyse kan zijn van de wet zoals die er nu ligt
inclusief amendementen.

De voorzitter:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1001_10.png,"a a a ee ie ane Rees, v
Allereerst complimenten voor het toneelstuk net. U had mij ook bijna helemaal overtuigd om voor
u te gaan stemmen. Maar dat gaan we toch niet doen, want er zijn tussen ons ook wel
fundamentele punten van verschil. Dat raakt ook het punt van de interpretatie van de Grondwet.
U zegt dat de Grondwet regelt — dat ben ik met u eens — dat de overheid niet mag binnentreden
in een kerkgebouw, maar betekent dit ook dat de overheid geen eisen mag stellen aan hoeveel
manzeen er hivoorheeld in ean karknehniny 7in?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_11.png,"See eee: ony “Segment reli re mote nat eminent iam afc Ep mga eer eee ate, See RN Ese oe nr eee ces | Pree gerne Te
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_2.png,"de regering geeft er ook nog aanleiding toe, want zij geeft de munitie en je bent klaar om te
schieten. Je moet dan vooral niet je best doen om amendementen te maken om zo nog het beste
ervan te maken, maar je moet alleen heel hard boe roepen en dan hard weglopen. |k dacht: toch
kan ik dat niet maken. Misschien levert het wel meer stemmen op — dat zou kunnen — maar
daar zitten we hier uiteindelijk niet voor. Het gaat erom wat in deze crisis de beste aanpak is. Als
we iiet veqaen dat we niet met de noodverordeninaen hezia kunnen bliven maar dat we
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_3.png,"Na
moeten kijken hoe we een betere wet kunnen krijgen, dan moeten we ook met elkaar kijken hoe
we die fundamenteel kunnen verbeteren. Eris al verwarring genoeg.

lk begon zelf met amendementen te spuien. Ook anderen kwamen ermee. |k zag hele mooie
amendementen van mevrouw Buitenweg en mevrouw Kuiken, die juist een heel goed punt
heabhan neamaski van heat vereterkan van cde ral van hat narlament dasarin Masrik dackt ia laant
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_4.png,"wel het risico dat je een batterij aan amendementen krijgt. Krijgen we dan weer nieuwe
verwarring? Hoe moet dit allemaal weer bij elkaar gebracht worden? Daarom zijn we met een
aantal partijen bij elkaar gaan zitten en hebben we gezegd: ""Eigenlijk zien we dezelfde
problemen. Ve willen meer betrokkenheid van het parlement, meer waarborging van de
grondrechten en een kortere duur. Hoe krijgen we dat nou voor elkaar?"" Daar is deze set
amendementen uit voortaekomen waarmee we met aeven en nemen hebben aezead: ia. ditis
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_5.png,"waarmee we de wet zodanig verbeteren dat we met gen gerust geweten ja kunnen zeggen tegen
deze wet. We kunnen echt die overtuiging hebben, en we doen dit niet als een soort misschientje
en ""nou ja, zo moet het dan maar"". Nee, eerlijk gezegd word ik er hoe langer hoe enthousiaster
van, merk ik, als ik de amendementen met de wettekst bij elkaar zie. Dat is gewoon echt een
verbetering ten opzichte van de huidige situatie.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_6.png,"Rest mij neg één procedureel ding en dan ben ik aan het eind van mijn inleiding. Ik trek mijn
amendement op stuk nr. 19 in. Dat kon niet precies vervangen worden door een van de andere
amendementen. Het amendement op stuk nr. 19 ging over een kortere duur van een verlenging.
Dat kan ik hierbij intrekken.

De voorzitter
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_7.png,"Het amendement-Van der Staaij (stuk nr. 19) is ingetrokken.

Gaat u verder.

De heer Van der Staaij (SGP):

Se eee ee ee ee ee oe ee ee eee ee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_8.png,"WMT Berea WR Ne RP OP CHG PN Pa Teg ey aE at WMS ew Nett Ne TET Sake eke VV eal tl Np NEN
om de vrijheid van godsdienst en het recht op eerbiediging van de persoonlijke levenssfeer te
beschermen. Op basis van deze wet kunnen geen beperkingen aangebracht worden wat betreft
groepsgrootte bij kerkdiensten. Dit doet recht aan het feit dat de kerk, net als de woning, die ook
heel bijzonder beschermd is in deze wet, vanouds een overheidsvrije ruimte is die grondwettelijke
bescherming geniet en waar je als overheid niet handhavend wilt optreden. Het is dan ook goed
dat de rancrinn traonazannd haatt nm noahninaaon an haclntan niaatean znale HRoadneald in artikel &
"
0272cdb141e62321341591f0959794a2_wob-documenten-1001_9.png,"ee ee oe ee ee a ee eee a ee Ce ee Se ee ee Se ee eee Saas ee er, ee A nes ee eee, ee
tweede lid van de Grondwet uit te zonderen van de aanwijzings- en bevelsbevoegdheden in
artikel 581. Ik heb nog wel een wat technische vraag over 58n. Mensen hebben ons daarop
geattendeerd. Ligt het niet in de rede om een vergelijkbare ultzonderingsbepaling te verbinden
aan artikel 58n, vraag ik nog aan de bewindslieden.
Riawrarnas Pintamusan (fraan! inbec\:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1002_10.png,"De heer Van der Staaij (SGP):

Ja, voor een deel ben ik het daarmee eens. Voor een deel ook niet. Of je een
groepsgroottebeperking hebt voor een snackbar of een kerk vind ik wel verschil uitmaken, ook
grondwettelijk. Je kan het voor een snackbar regelen op grond van gedelegeerde wetgeving en
voor een kerk kan dat niet op die manier, vanuit die vrijheid van godsdienst.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_11.png,"Mevrouw Buitenweg (GroenLinks):
Ten slotte. De vergelijking met een snackbar zou ik niet hebben getrokken. Ik zou wel de
vergelijking willen trekken met een vereniging en een verenigingsgebouw. Die zijn ook
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_2.png,"De heer Van der Staaij (SGP):

Deze wet zegt inderdaad: de groepsgroottebeperking geldt niet voor de religieuze bijeenkomsten,
ook op grond van de Grondwet. Dat standpunt deel ik. Dat betekent dus je dat daar in de wet
geen strakké norm over moet opnemen. Het betekent niet dat van kerkelijkke gemeenschappen
geen bijdrage wordt verwacht in de strijd tegen het virus. Het heeft alles te maken met het
etaaterechteliike nunt van de echeidina van Kerk en Staat In de diecuccie kwam ook even naar
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_3.png,"voren waarom het juist voor de kerken en voor het belijden van de levensovertuiging, dat in 1983
daarnaast is gezet, zo sterk geregeld is. Het is het oudste grondrecht en we hebben in het
verleden nogal wat gedoe gehad rondom de vrijheid van kerken. Tot in de 19de eeuw zijn er door
beperkingen in grootte nog mensen in de gevangenis terechtgekomen, omdat ze met meer dan
20 mensen bij elkaar kwamen. Er ligt dus heel veel historische gevoeligheid en het raakt heel
fundamenteel aan waarden. waarvan wil. niet de SGP maar wil met elkaar. in de Grondwet
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_4.png,"hebben gezegd: dit zijn plekken die wij hele bijzondere bescherming willen geven.

Mevrouw Buitenweg (GroenLinks):

Dat begrijp ik ook, maar dat was niet helemaal mijn vraag. Er staat sowieso in artikel 6.1 dat er,
behoudens bij de wet, vrijheid van religie is. Maar je hebt ook nog artikel 2 dat zegt dat er niet
inagetreden maa worden in kerken. Dat respecteer ik ook: dat staat er ook. Datis dus helder Miin
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_5.png,"vraag was: betekent het feit dat er niet handhavend kan worden opgetreden doordat je niet mag
binnentreden in een kerk, dat je geen eisen mag stellen aan het aantal mensen dat er binnen
mag zijn? Je kan je voorstellen dat je wel degelijk kan zeggen dat er bijvoorbeeld niet meer dan
300 — een volstrekt willekeurig getal — mensen in de kerk mogen, zoals er ook eisen gesteld
worden aan bijvoorbeeld verenigingen. Het recht op vereniging is natuurlijk ook een grondrecht.
Stel dat er eisen aan de groepsarootte worden gesteld en dat dit een juridische basis vindt in een
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_6.png,"wet, is dat volgens u mogelijk? Dat is nog iets anders dan dat er handhavend opgetreden kan
worden binnen een kerk.

De heer Van der Staaij (SGP):

Mijn stelling is de volgende. De anderhalvemeterregel geldt ook voor kerken. Die regel, die nu al
een hele tiid geldt. is een forse beperking van de groepsarcotte, die ik in de weaing van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_7.png,"grondrechten proportioneel vind in deze crisistijd. Dat betekent dat er soms maar een kwart tot
een derde in een kerk aanwezig kan zijn. Dat is een voorbeeld van een norm die proportioneel is
en daarmee éen inperking oplevert van de groepsgrootte in een kerk. Ik vind het echter een te
vergaande inbreuk op die grondwettelijke vrijheid om te zeggen dat er altijd en overal, ongeacht
de grootte van de kerk, een bepaalde norm moet gelden, omdat het nu crisis is. Dat vind ik
inderdaad tot de vrijheid van de kerken behoren. Maar het behoort ook tot de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_8.png,"verantwoordelijkheid van de kerken om hierin keuzes te maken, in goed overleg met de
burgerlijke overheid.

Mevrouw Buitenweg (GroenLinks):

Dan zegt u dus: het is op zich heel goed mogelijk dat de overheid grenzen stelt aan het aantal
mensen dat in een kerk kan zitten. In dit geval bijvoorbeeld door het verordonneren van de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1002_9.png,"anderhalvemetermaatregel. Wat betreft de groepsvarming zegt u dat u er ongemakkelijk mee
bent, omdat dit vrij ongedifferentieerd is. De ene kerk is immers veel groter dan de andere. Dat
geldt natuurlijk ook voor theaters: het ene theatergebouw is ook veel groter dan het andere.
Daarmee gaat het niet zozeer om het principe dat de overheid er geen eisen aan kan stellen, als
wel dat u het specifieke voorstel van de groepsgrootte te weinig gedifferentieerd vindt.
"
